REMITO;FECHA;CLIENTE;TOTAL DELOREAN;TOTAL UTIL
12;2017-07-12;moreno tx2;0;0
13;2017-07-12;ramos tx2;0;0
14;2017-07-12;soler tx2;0;0
15;2017-07-12;mitre san martin tx2;0;0
16;2017-07-12;once 757 tx2;0;0
17;2017-07-12;lynmartin tx2;0;0
18;2017-07-12;san martin tx2;0;0
19;2017-07-12;calzada tx2;0;0
20;2017-07-12;florencio tx2;0;0
21;2017-07-12;gaona tx2;0;0
22;2017-07-13;crovara 1423 tx2;0;0
23;2017-07-13;crovara tx2;0;0
24;2017-07-14;maipu yerbal tx2;0;0
25;2017-07-14;olivos tx2;0;0
26;2017-07-14;monroe tx2;0;0
27;2017-07-14;lafenacional;0;0
28;2017-07-14;cordoba tx2;0;0
29;2017-07-14;forest 581 tx2;0;0
31;2017-07-16;carrillo tx2;0;0
32;2017-07-16;chacarita tx2;0;0
33;2017-07-16;escalada tx2;0;0
34;2017-07-16;rolon tx2;0;0
35;2017-07-16;eva san juan tx2;0;0
36;2017-07-16;balbin tx2;0;0
37;2017-07-16;lanuperon tx2;0;0
38;2017-07-17;galicia tx2;0;0
39;2017-07-17;lalee tx2;0;0
42;2017-07-18;rodriguez tx2;0;0
43;2017-07-19;rivadavia tx2;0;0
44;2017-07-19;peron 3513 tx2;0;0
45;2017-07-19;suarez tx2;0;0
46;2017-07-21;multiprecio tx2;0;0
47;2017-07-21;corrientes 2 tx2;0;0
48;2017-07-21;casares tx2;0;0
49;2017-07-21;kimi tx2;0;0
50;2017-07-23;liniers tx2;0;0
51;2017-07-23;avellaneda 1961;0;0
53;2017-07-23;san fernando tx2;0;0
54;2017-07-23;estrada santa fe tx2;0;0
55;2017-07-24;jauretche tx2;0;0
56;2017-07-24;moron tx2;0;0
57;2017-07-24;merlo tx2;0;0
58;2017-07-24;3 de febrero tx2;0;0
60;2017-07-25;olavarria tx2;0;0
61;2017-07-25;alberdi tx2;0;0
62;2017-07-25;laferrere tx2;0;0
63;2017-07-25;glew tx2;0;0
64;2017-07-25;cesar;0;0
65;2017-07-25;pilar miguel tx2;0;0
66;2017-07-25;25 avellaneda tx2;0;0
67;2017-07-25;beiro 4285 tx2;0;0
69;2017-07-26;junior tx2;0;0
70;2017-07-27;herrera celina tx2;0;0
71;2017-07-27;celina tx2;0;0
72;2017-07-27;luis lavalle tx2;0;0
73;2017-07-27;no existe mas - cristiania tx2;0;0
74;2017-07-27;achupallas tx2;0;0
75;2017-07-27;castillo tx2;0;0
76;2017-07-27;pto lacroze;0;0
77;2017-07-27;libreria thomas;0;0
78;2017-07-27;escalada tx2;0;0
79;2017-07-30;cecilia tx2;0;0
80;2017-07-30;cobo tx2;0;0
81;2017-07-31;lafenacional;0;0
82;2017-07-31;navarro tx2;0;0
83;2017-07-31;big store;0;0
84;2017-07-31;urquiza tx2;0;0
85;2017-08-01;yrigoyen lanus;0;0
86;2017-08-01;bingocrovara tx2;0;0
88;2017-08-01;avenida de mayo tx2;0;0
89;2017-08-01;avellaneda tx2;0;0
90;2017-08-01;mitre avellaneda tx2;0;0
91;2017-08-01;los incas tx2;0;0
92;2017-08-01;marquez tx2;0;0
93;2017-08-01;cesar;0;0
94;2017-08-02;juan mansilla tx2;0;0
95;2017-08-02;diaz velez 4480;0;0
96;2017-08-02;pueyrredon tx2;0;0
107;2017-08-03;luis lavalle tx2;0;0
108;2017-08-03;ruta 23 tx2;0;0
109;2017-08-03;estrada tx2;0;0
110;2017-08-03;san wilde tx2;0;0
116;2017-08-06;marcos paz tx2;0;0
117;2017-08-06;claypole tx2;0;0
118;2017-08-06;ciudadela tx2;0;0
119;2017-08-06;medrano tx2;0;0
120;2017-08-06;mitre san martin tx2;0;0
121;2017-08-06;avellaneda tx2;0;0
122;2017-08-06;pablo alberdi tx2;0;0
123;2017-08-07;soler tx2;0;0
124;2017-08-07;independencia tx2;0;0
125;2017-08-07;veronica tx2;0;0
126;2017-08-07;acoyte tx2;0;0
127;2017-08-07;libreria thomas;0;0
128;2017-08-07;beiro 4285 tx2;0;0
130;2017-08-08;diaz velez 4480;0;0
131;2017-08-08;rivadavia tx2;0;0
132;2017-08-08;juan cesar;0;0
133;2017-08-08;cuenca tz2;0;0
134;2017-08-08;escobar tx2;0;0
135;2017-08-08;santos tx2;0;0
136;2017-08-08;san nicolas arroyos;0;0
144;2017-08-09;katinazca tx2;0;0
146;2017-08-09;cordoba tx2;0;0
147;2017-08-09;wang tx2;0;0
149;2017-08-09;san miguel tx2;0;0
150;2017-08-09;moreno tx2;0;0
151;2017-08-10;gaona tx2;0;0
152;2017-08-10;kimi tx2;0;0
153;2017-08-10;caseros tx2;0;0
154;2017-08-11;cesar;0;0
162;2017-08-12;segui tx2;0;0
163;2017-08-12;libreria los primos;0;0
164;2017-08-12;suarez tx2;0;0
166;2017-08-12;riva 7579 tx2;0;0
167;2017-08-12;yrigoyen paz;0;0
168;2017-08-12;solano tx2;0;0
169;2017-08-12;josecpaz tx2;0;0
170;2017-08-12;big store;0;0
171;2017-08-12;san wilde tx2;0;0
189;2017-08-14;mercedes tx2;0;0
190;2017-08-14;lynmartin tx2;0;0
191;2017-08-14;urquiza tx2;0;0
192;2017-08-14;libreria stockler;0;0
204;2017-08-15;beiro 4285 tx2;0;0
205;2017-08-15;mariano tx2;0;0
207;2017-08-15;san juan tx2;0;0
208;2017-08-15;congreso tx2;0;0
209;2017-08-15;rivadavia 2379 tx2;0;0
210;2017-08-15;corrientes 2 tx2;0;0
216;2017-08-16;alsina tx2;0;0
217;2017-08-16;guardia nacional tx2;0;0
218;2017-08-16;moron tx2;0;0
219;2017-08-16;merlo libertador;0;0
220;2017-08-16;diego santa fe;0;0
221;2017-08-16;xeng tx2;0;0
222;2017-08-16;merlo tx2;0;0
223;2017-08-16;merlo moreno;0;0
224;2017-08-16;liniers tx2;0;0
227;2017-08-16;no existe mas - alem grande tx2;0;0
233;2017-08-16;carrillo tx2;0;0
244;2017-08-17;el jaguel tx2;0;0
245;2017-08-17;moron belgrano tx2;0;0
246;2017-08-17;perfumeria triunvirato;0;0
247;2017-08-17;avellaneda tx2;0;0
248;2017-08-17;mitre avellaneda tx2;0;0
249;2017-08-17;multiprecio tx2;0;0
253;2017-08-18;domingo peron tx2;0;0
254;2017-08-18;adpompeya tx2;0;0
255;2017-08-18;franco tx2;0;0
256;2017-08-18;peron 3513 tx2;0;0
257;2017-08-18;alberdi tx2;0;0
258;2017-08-18;mataderos tx2;0;0
259;2017-08-19;achupallas tx2;0;0
260;2017-08-19;mosconi tx2;0;0
261;2017-08-19;san wilde tx2;0;0
263;2017-08-19;9 de julio tx2;0;0
264;2017-08-21;3 de febrero tx2;0;0
265;2017-08-21;lomas tx2;0;0
266;2017-08-21;ezeiza tx2;0;0
267;2017-08-21;vicente grande tx2;0;0
286;2017-08-22;pacheco tx2;0;0
287;2017-08-22;rodriguez tx2;0;0
288;2017-08-22;pilar miguel tx2;0;0
289;2017-08-22;martelo tx2;0;0
290;2017-08-22;san isidro tx2;0;0
291;2017-08-22;mitre san martin tx2;0;0
292;2017-08-22;san martin tx2;0;0
293;2017-08-22;san jose tx2;0;0
294;2017-08-22;galicia tx2;0;0
295;2017-08-22;lanus tx2;0;0
296;2017-08-22;glew tx2;0;0
297;2017-08-22;laoeste tx2;0;0
298;2017-08-22;balbin tx2;0;0
299;2017-08-23;san fernando tx2;0;0
300;2017-08-23;pilar tx2;0;0
302;2017-08-23;CASA CAMI;0;0
309;2017-08-23;san nicolas arroyos;0;0
310;2017-08-23;avelez tx2;0;0
319;2017-08-24;crovara 1423 tx2;0;0
320;2017-08-24;murguiondo tx2;30753,418400000017;30753,41840000002
321;2017-08-24;caseros tx2;0;0
322;2017-08-24;catan tx2;0;0
324;2017-08-24;chacarita tx2;0;0
325;2017-08-24;torcuato tx2;0;0
326;2017-08-24;florencio tx2;0;0
327;2017-08-24;cesar;0;0
332;2017-08-27;peron 3513 tx2;0;0
333;2017-08-27;mitrecabildo tx2;0;0
334;2017-08-27;mitre avellaneda tx2;0;0
335;2017-08-27;laferrere tx2;0;0
337;2017-08-28;libreria stockler;0;0
338;2017-08-28;alsina tx2;0;0
339;2017-08-28;vicente grande tx2;0;0
340;2017-08-28;lomas tx2;0;0
366;2017-08-28;avellaneda 3431;0;0
367;2017-08-28;lalee tx2;0;0
368;2017-08-28;avellaneda 1961;0;0
369;2017-08-28;8000 chaca tx2;0;0
370;2017-08-28;varela calzada tx2;0;0
371;2017-08-28;luisa tx2;0;0
373;2017-08-28;ort tx2;0;0
374;2017-08-28;cesar;0;0
376;2017-08-28;kimi tx2;0;0
377;2017-08-28;CASA CAMI;0;0
384;2017-08-29;lafeluro tx2;0;0
385;2017-08-29;lafenacional;0;0
386;2017-08-29;tapiales tx2;0;0
387;2017-08-29;avellaneda tx2;0;0
388;2017-08-29;NULL;37936,017799999994;37936,017799999994
389;2017-08-30;NULL;82115,066;82115,066
391;2017-08-30;NULL;21132,474000000002;21132,474000000006
393;2017-08-30;NULL;20765,0382;20765,0382
396;2017-08-30;NULL;25011,856200000002;25011,856200000006
397;2017-08-30;NULL;21336,6572;21336,657200000005
400;2017-08-30;NULL;85518,8134;85518,8134
401;2017-08-30;NULL;79955,8652;79955,8652
402;2017-08-30;NULL;79384,06060000001;79384,06060000001
403;2017-08-30;NULL;51580,271199999996;51580,271199999996
406;2017-08-30;NULL;38430,8652;38430,8652
407;2017-08-30;NULL;107605,26;107605,26
408;2017-08-30;NULL;56340,618;56340,618
410;2017-08-30;soler tx2;0;0
411;2017-08-30;florida-martin tx2;0;0
412;2017-08-30;san cristobal tx2;0;0
413;2017-08-30;san luisa tx2;0;0
414;2017-08-30;mosconi tx2;0;0
418;2017-08-31;casares tx2;0;0
419;2017-08-31;ramos tx2;0;0
420;2017-08-31;ciudadela tx2;0;0
428;2017-09-01;NULL;7833,270400000001;2913,2704
429;2017-09-01;NULL;27474,879999999997;23322,98
431;2017-09-01;NULL;106188,16320000001;106188,1632
433;2017-09-01;NULL;197619,10800000007;197619,10800000007
434;2017-09-01;NULL;36873,97560000001;36873,975600000005
437;2017-09-01;NULL;177809,90400000007;177809,90400000004
438;2017-09-01;NULL;5504,88;5504,88
441;2017-09-01;NULL;9972,137200000001;9972,137200000001
442;2017-09-01;NULL;54993,600000000006;54993,59999999999
453;2017-09-03;castillo tx2;0;0
454;2017-09-03;ezeiza tx2;0;0
455;2017-09-03;san nicolas arroyos;0;0
456;2017-09-03;lujan tx2;0;0
457;2017-09-03;moreno tx2;0;0
458;2017-09-04;NULL;54637,971999999994;54637,972
459;2017-09-04;NULL;45520,200000000004;45520,200000000004
461;2017-09-04;NULL;145938,76480000003;145938,76480000003
462;2017-09-04;NULL;119176,35840000001;119176,35840000001
463;2017-09-04;NULL;184085,5968000001;184085,59680000006
464;2017-09-04;bingocrovara tx2;776,736;776,736
465;2017-09-04;bingocrovara tx2;776,736;776,736
485;2017-09-04;donato tx2;0;0
486;2017-09-04;lanus tx2;0;0
487;2017-09-04;san justo tx2;0;0
488;2017-09-04;san pedro tx2;0;0
489;2017-09-04;8000 tx2;0;0
490;2017-09-04;lynmartin tx2;0;0
492;2017-09-04;mosconi tx2;0;0
509;2017-09-05;NULL;76684,51440000003;76684,51440000003
510;2017-09-05;NULL;5746,593600000001;5746,593600000001
511;2017-09-05;NULL;59817,07039999999;59817,070400000004
512;2017-09-05;NULL;105164,76479999995;105164,76479999995
513;2017-09-05;NULL;148235,4604;148235,4604
514;2017-09-05;NULL;3831,0624000000007;3831,0624000000007
515;2017-09-05;NULL;88162,45920000003;88162,45920000001
516;2017-09-05;NULL;146160,00000000003;146160
517;2017-09-05;NULL;31069,44000000001;31069,44000000001
518;2017-09-05;NULL;151991,35480000006;151991,35480000006
519;2017-09-05;NULL;186043,76960000003;186043,76960000003
520;2017-09-05;NULL;43904,07440000003;43904,0744
521;2017-09-05;NULL;39957,73120000001;39957,7312
522;2017-09-05;NULL;23390,64;23390,64
525;2017-09-05;NULL;21830,4;21830,399999999998
527;2017-09-05;big store;0;0
528;2017-09-05;cabildo tx2;0;0
529;2017-09-05;jhonny grand bourg tx2;0;0
531;2017-09-05;suarez tx2;0;0
532;2017-09-05;merlo tx2;0;0
533;2017-09-05;lucas castillo tx2;0;0
535;2017-09-05;la terminal;0;0
538;2017-09-06;NULL;64831,8;64831,8
547;2017-09-06;rivadavia tx2;0;0
548;2017-09-06;juan cesar;0;0
549;2017-09-06;cesar;0;0
550;2017-09-07;achupallas tx2;0;0
559;2017-09-07;peron 3513 tx2;0;0
560;2017-09-08;cesar;0;0
573;2017-09-10;mosconi tx2;0;0
574;2017-09-10;medrano tx2;0;0
575;2017-09-10;jose maria moreno tx2;0;0
576;2017-09-10;san juan tx2;0;0
577;2017-09-10;cordoba tx2;0;0
578;2017-09-10;multiprecio tx2;0;0
579;2017-09-10;moreno tx2;0;0
580;2017-09-10;beiro 4285 tx2;0;0
601;2017-09-11;maipu yerbal tx2;0;0
602;2017-09-11;gerardo tx2;0;0
603;2017-09-11;olivos tx2;0;0
604;2017-09-11;villegas tx2;0;0
605;2017-09-11;celina tx2;0;0
607;2017-09-11;herrera celina tx2;0;0
608;2017-09-11;hurlingham tx2;0;0
609;2017-09-11;palomar;0;0
610;2017-09-11;lin tx2;0;0
611;2017-09-11;maipu 24 tx2;0;0
612;2017-09-11;lopez tx2;0;0
613;2017-09-11;chacarita tx2;0;0
614;2017-09-11;forest 581 tx2;0;0
615;2017-09-11;congreso coronado tx2;0;0
616;2017-09-11;vergara tx2;0;0
618;2017-09-11;moron tx2;0;0
619;2017-09-11;marcos paz tx2;0;0
620;2017-09-11;santos tx2;0;0
621;2017-09-11;noi tx2;0;0
622;2017-09-11;parque patricios tx2;0;0
626;2017-09-12;merlo tx2;0;0
627;2017-09-13;beccar tx2;0;0
628;2017-09-13;libreria windsor ;0;0
629;2017-09-13;acoyte tx2;0;0
630;2017-09-13;mariano tx2;0;0
632;2017-09-13;avenida de mayo tx2;0;0
634;2017-09-13;avellaneda tx2;0;0
635;2017-09-14;cesar;0;0
636;2017-09-14;CASA CAMI;0;0
637;2017-09-14;CASA CAMI;0;0
638;2017-09-14;caseros crovara tx2;0;0
639;2017-09-14;caseros tx2;0;0
640;2017-09-14;estrada santa fe tx2;0;0
641;2017-09-14;el fortin tx2;0;0
652;2017-09-14;rodriguez tx2;0;0
653;2017-09-15;NULL;20533,65300000001;20533,65300000001
654;2017-09-15;NULL;15042,508799999994;15042,508799999994
655;2017-09-15;NULL;24753,309600000008;24753,309600000008
656;2017-09-15;NULL;70867,3232;70867,32319999998
657;2017-09-15;NULL;105494,47739999995;105494,47739999995
658;2017-09-15;NULL;238186,50039999996;238186,50040000002
659;2017-09-15;NULL;63791,09699999999;63791,09700000003
672;2017-09-15;NULL;99803,94;99803,94
675;2017-09-17;donato tx2;0;0
676;2017-09-17;calzada tx2;0;0
677;2017-09-17;claypole tx2;0;0
678;2017-09-17;bingocrovara tx2;0;0
679;2017-09-18;NULL;2200,2880000000005;2200,2880000000005
680;2017-09-18;banfield tx2;0;0
681;2017-09-18;quilmes tx2;0;0
682;2017-09-18;no existe mas - alem grande tx2;0;0
683;2017-09-18;laoeste tx2;0;0
684;2017-09-18;los incas tx2;0;0
685;2017-09-18;san jose tx2;0;0
687;2017-09-18;lanus tx2;0;0
688;2017-09-18;laferrere tx2;0;0
689;2017-09-18;mitre avellaneda tx2;0;0
690;2017-09-18;ballester tx2;0;0
691;2017-09-18;pilar miguel tx2;0;0
709;2017-09-19;yrigoyen lanus;0;0
710;2017-09-19;lalee tx2;0;0
711;2017-09-19;lavalle tx2;0;0
712;2017-09-19;gustavo lomas tx2;0;0
717;2017-09-20;cliente repetido no usar - lindisima;0;0
720;2017-09-20;castillo tx2;0;0
721;2017-09-20;mitre san martin tx2;0;0
722;2017-09-20;san martin tx2;0;0
723;2017-09-20;choy tx2;0;0
724;2017-09-20;3 de febrero tx2;0;0
727;2017-09-21;castillo tx2;1034,0472000000002;1034,0472
737;2017-09-21;bazar umi;0;0
740;2017-09-21;lomas tx2;0;0
741;2017-09-21;merlo tx2;0;0
742;2017-09-21;san nicolas arroyos;0;0
743;2017-09-21;vicente grande tx2;0;0
745;2017-09-21;kimi tx2;0;0
746;2017-09-21;glew tx2;0;0
747;2017-09-21;no existe mas -tapiales sur mer;0;0
752;2017-09-22;liniers tx2;0;0
753;2017-09-22;adrogue tx2;0;0
756;2017-09-24;catan tx2;0;0
757;2017-09-24;alberdi tx2;0;0
771;2017-09-25;mercedes tx2;0;0
772;2017-09-25;moreno tx2;0;0
773;2017-09-25;soler tx2;0;0
774;2017-09-25;solano tx2;0;0
776;2017-09-25;vareva tx2;0;0
777;2017-09-25;cesar;0;0
784;2017-09-26;florencio tx2;0;0
785;2017-09-26;cabildo 3520;0;0
786;2017-09-26;yrigoyen paz;0;0
791;2017-09-26;franco 5827;0;0
793;2017-09-27;lavalle tx2;2585,576200000001;2585,5762000000004
794;2017-09-27;NULL;98189,45280000006;98189,45280000004
795;2017-09-27;NULL;59198,976000000024;59198,97599999999
796;2017-09-27;NULL;75105,5282;75105,52820000002
797;2017-09-27;NULL;173882,3064;173882,3064
798;2017-09-27;8000 tx2;0;0
799;2017-09-27;monroe tx2;0;0
800;2017-09-27;xeng tx2;0;0
801;2017-09-27;urquiza tx2;0;0
814;2017-09-28;suarez tx2;0;0
815;2017-09-28;rolon tx2;0;0
816;2017-09-28;peron 3513 tx2;0;0
817;2017-09-28;gaona tx2;0;0
818;2017-09-28;cobo tx2;0;0
821;2017-09-29;marquez tx2;0;0
823;2017-09-29;casares tx2;0;0
824;2017-09-29;david;0;0
826;2017-09-29;mosconi tx2;0;0
838;2017-10-01;donato tx2;0;0
839;2017-10-01;parque patricios tx2;0;0
840;2017-10-01;cecilia tx2;0;0
841;2017-10-01;diaz velez 4480;0;0
842;2017-10-02;cuenca tz2;0;0
843;2017-10-02;linazca tx2;0;0
844;2017-10-02;nazca 2968 tx2;0;0
845;2017-10-02;cesar;0;0
846;2017-10-02;san nicolas arroyos;0;0
868;2017-10-03;NULL;73935,84;73935,84
871;2017-10-03;rivadavia 2379 tx2;0;0
872;2017-10-03;josecpaz tx2;0;0
873;2017-10-03;martelo tx2;0;0
874;2017-10-03;pergamino tx2;0;0
875;2017-10-04;lanuperon tx2;0;0
876;2017-10-04;yrigoyen lanus;0;0
877;2017-10-04;belgrano tx2;0;0
878;2017-10-04;san wilde tx2;0;0
879;2017-10-04;escobar tx2;0;0
883;2017-10-04;santos tx2;0;0
884;2017-10-04;beiro 4285 tx2;0;0
886;2017-10-04;franco tx2;0;0
895;2017-10-05;crovara tx2;0;0
896;2017-10-05;rivadavia 18029;0;0
897;2017-10-05;san isidro tx2;0;0
898;2017-10-05;somellera tx2;0;0
899;2017-10-05;pilar miguel tx2;0;0
900;2017-10-05;cesar;0;0
901;2017-10-06;NULL;100159,91999999997;100159,91999999997
903;2017-10-07;merlo tx2;0;0
909;2017-10-08;rodriguez tx2;0;0
910;2017-10-08;donato tx2;0;0
911;2017-10-08;cesar;0;0
912;2017-10-08;cuenca tz2;0;0
913;2017-10-08;linazca tx2;0;0
914;2017-10-08;mosconi tx2;0;0
915;2017-10-08;cordoba tx2;0;0
916;2017-10-08;lujan tx2;0;0
917;2017-10-08;alsina tx2;0;0
918;2017-10-08;congreso tx2;0;0
919;2017-10-08;carrillo tx2;0;0
920;2017-10-08;domingo peron tx2;0;0
921;2017-10-08;velez sarsfield tx2;0;0
922;2017-10-08;nazca 2968 tx2;0;0
923;2017-10-08;kimi tx2;0;0
924;2017-10-08;cabildo 1757;0;0
925;2017-10-09;david;0;0
926;2017-10-09;corrientes 2 tx2;0;0
927;2017-10-09;multiprecio tx2;0;0
928;2017-10-09;pueyrredon tx2;0;0
929;2017-10-09;navarro tx2;0;0
940;2017-10-10;ramos tx2;0;0
941;2017-10-10;ciudadela tx2;0;0
942;2017-10-10;mercedes tx2;0;0
944;2017-10-10;estrada tx2;0;0
945;2017-10-10;lynmartin tx2;0;0
946;2017-10-10;3 de febrero tx2;0;0
947;2017-10-10;soler tx2;0;0
948;2017-10-10;ballester tx2;0;0
949;2017-10-10;mosconi belgrano tx2;0;0
950;2017-10-10;avellaneda tx2;0;0
951;2017-10-11;NULL;72495,36000000003;72495,36000000003
952;2017-10-11;NULL;11525,760000000002;11525,760000000002
953;2017-10-11;NULL;59198,976;59198,97599999998
954;2017-10-11;NULL;47359,180799999995;47359,18079999999
955;2017-10-11;NULL;33336,79920000001;33336,79920000001
956;2017-10-11;NULL;54428,94000000001;54428,94
971;2017-10-11;mitre avellaneda tx2;0;0
972;2017-10-11;cesar;0;0
974;2017-10-11;crovara tx2;0;0
975;2017-10-11;martelo tx2;0;0
976;2017-10-11;lanuperon tx2;0;0
977;2017-10-11;yrigoyen lanus;0;0
978;2017-10-11;san wilde tx2;0;0
979;2017-10-11;santos tx2;0;0
981;2017-10-12;moreno tx2;0;0
982;2017-10-12;moron tx2;0;0
983;2017-10-12;glew tx2;0;0
986;2017-10-12;urquiza tx2;0;0
995;2017-10-16;marcos paz tx2;0;0
996;2017-10-16;laferrere tx2;0;0
997;2017-10-16;lomas rosas;0;0
1001;2017-10-16;zac navarro;0;0
1021;2017-10-17;avellaneda tx2;0;0
1032;2017-10-17;san nicolas arroyos;0;0
1033;2017-10-17;san moron tx2;0;0
1034;2017-10-17;mitre san martin tx2;0;0
1035;2017-10-17;san martin tx2;0;0
1038;2017-10-17;NULL;123213,16420000004;123213,16420000006
1039;2017-10-17;NULL;94430,57720000001;94430,5772
1040;2017-10-17;NULL;75715,82160000002;75715,82160000002
1041;2017-10-17;corrientes 5851;0;0
1042;2017-10-17;cabildo 4539 tx2;0;0
1044;2017-10-18;lomas tx2;123,33120000000002;123,33120000000001
1045;2017-10-18;san jose tx2;1321,2400000000002;1321,2400000000002
1051;2017-10-18;lafeluro tx2;0;0
1052;2017-10-18;lafenacional;0;0
1053;2017-10-18;acoyte tx2;0;0
1054;2017-10-18;mariano tx2;0;0
1055;2017-10-18;catan tx2;0;0
1056;2017-10-18;juan cesar;0;0
1058;2017-10-18;rivadavia tx2;0;0
1059;2017-10-18;laoeste tx2;0;0
1060;2017-10-18;lanus tx2;0;0
1061;2017-10-19;lalee tx2;0;0
1062;2017-10-19;galicia tx2;0;0
1063;2017-10-19;caseros tx2;0;0
1064;2017-10-19;libreria los primos;0;0
1065;2017-10-19;pilar miguel tx2;0;0
1066;2017-10-19;grand bourg tx2;0;0
1067;2017-10-20;lomas tx2;0;0
1069;2017-10-20;catan tx2;1882,3180000000002;1042,3180000000002
1074;2017-10-22;jhonny grand bourg tx2;0;0
1075;2017-10-22;big store;0;0
1076;2017-10-22;independencia tx2;0;0
1078;2017-10-22;tapiales tx2;0;0
1079;2017-10-22;luisa tx2;0;0
1080;2017-10-22;san luisa tx2;0;0
1081;2017-10-22;ramos tx2;0;0
1082;2017-10-22;la terminal;0;0
1083;2017-10-22;silvio serrano;0;0
1084;2017-10-22;moreno tx2;0;0
1085;2017-10-22;NULL;71728,79999999999;71728,79999999999
1100;2017-10-23;medrano tx2;0;0
1101;2017-10-23;crovara 1423 tx2;0;0
1102;2017-10-23;diego santa fe;0;0
1103;2017-10-23;juan mansilla tx2;0;0
1104;2017-10-23;avellaneda 1961;0;0
1105;2017-10-23;san fernando tx2;0;0
1106;2017-10-23;avellaneda 3431;0;0
1107;2017-10-23;solano tx2;0;0
1108;2017-10-23;claypole tx2;0;0
1109;2017-10-23;florencio tx2;0;0
1110;2017-10-23;varela calzada tx2;0;0
1111;2017-10-23;cobo tx2;0;0
1120;2017-10-24;carlos tx2;0;0
1121;2017-10-24;boedolomas tx2;0;0
1122;2017-10-24;bingocrovara tx2;0;0
1123;2017-10-24;yrigoyen paz;0;0
1124;2017-10-24;no existe mas - alem grande tx2;0;0
1125;2017-10-24;guardia nacional tx2;0;0
1126;2017-10-24;san isidro tx2;0;0
1127;2017-10-24;beccar tx2;0;0
1129;2017-10-24;suarez tx2;0;0
1130;2017-10-25;yrigoyen lanus;0;0
1131;2017-10-25;avellaneda tx2;0;0
1133;2017-10-25;merlo libertador;0;0
1134;2017-10-25;merlo moreno;0;0
1135;2017-10-25;ruta 23 tx2;0;0
1136;2017-10-25;merlo tx2;0;0
