ACTUAL;MONTO;CLIENTE;REMITO;FECHA
UTIL;0;chacarita tx2;9370;2019-10-22
UTIL;0;ort tx2;9371;2019-10-22
UTIL;0;moreno tx2;9388;2019-10-23
UTIL;0;rodriguez tx2;9389;2019-10-23
UTIL;0;avenida de mayo tx2;9390;2019-10-23
UTIL;0;saladillo tx2;9391;2019-10-23
UTIL;0;DOLORES PCIA,;9392;2019-10-23
UTIL;0;avellaneda tx2;9393;2019-10-23
UTIL;0;santa fe 3480;9394;2019-10-23
UTIL;0;santa fe tx2;9395;2019-10-23
UTIL;495,62160000000006;matias peroni;9396;2019-10-24
UTIL;56555,4;NULL;9412;2019-10-24
UTIL;9000;NULL;9414;2019-10-24
UTIL;0;avellaneda 3003;9415;2019-10-25
UTIL;0;avellaneda 3431;9416;2019-10-25
UTIL;0;torcuato tx2;9417;2019-10-25
UTIL;0;beiro 4285 tx2;9418;2019-10-25
UTIL;0;riva 7579 tx2;9419;2019-10-25
UTIL;0;gaona 2665 tx2;9420;2019-10-25
UTIL;0;glew tx2;9421;2019-10-25
UTIL;0;marcos paz 2158;9422;2019-10-25
UTIL;0;merlo tx2;9423;2019-10-25
UTIL;0;bocuzzi tx2;9424;2019-10-26
UTIL;0;claypole tx2;9425;2019-10-26
UTIL;0;varela tx2;9426;2019-10-26
UTIL;0;la terminal;9429;2019-10-28
UTIL;0;saladillo tx2;9430;2019-10-28
UTIL;0;belgrano tx2;9431;2019-10-28
UTIL;0;san martin tx2;9432;2019-10-28
UTIL;0;varela calzada tx2;9433;2019-10-28
UTIL;0;carrillo tx2;9434;2019-10-28
UTIL;0;estrada tx2;9435;2019-10-28
UTIL;0;beiro 4285 tx2;9436;2019-10-28
UTIL;0;marcos paz 2158;9437;2019-10-29
UTIL;0;merlo tx2;9438;2019-10-29
UTIL;0;cesar;9443;2019-10-29
UTIL;0;bingocrovara tx2;9444;2019-10-29
UTIL;0;san arieta;9445;2019-10-29
UTIL;0;san moron tx2;9446;2019-10-29
UTIL;0;lynmartin tx2;9447;2019-10-29
UTIL;0;gaona 2665 tx2;9448;2019-10-29
UTIL;0;illia french;9454;2019-10-30
UTIL;0;vicente jose tx2;9455;2019-10-30
UTIL;0;el jaguel tx2;9456;2019-10-30
UTIL;0;illia santamarina;9457;2019-10-30
UTIL;127683,3;NULL;9458;2019-10-30
UTIL;0;mercedes tx2;9459;2019-10-30
UTIL;0;balcarce ciudad;9460;2019-10-30
UTIL;0;martin merlo;9461;2019-10-30
UTIL;158621,43919999996;NULL;9462;2019-10-31
UTIL;58350,929;NULL;9463;2019-10-31
UTIL;265649,98760000005;NULL;9464;2019-10-31
UTIL;101425,01760000002;NULL;9465;2019-10-31
UTIL;0;casares tx2;9466;2019-10-31
UTIL;391,3086;alsina tx2;9467;2019-10-31
UTIL;902,248;avellaneda tx2;9469;2019-10-31
UTIL;346,4339999999999;galicia tx2;9470;2019-10-31
UTIL;0;moron belgrano tx2;9489;2019-10-31
UTIL;0;laferrere tx2;9490;2019-10-31
UTIL;0;alsina tx2;9491;2019-10-31
UTIL;0;belgrano tx2;9492;2019-10-31
UTIL;0;tapiales tx2;9494;2019-11-01
UTIL;0;illia murguiondo;9495;2019-11-01
UTIL;0;albardon;9496;2019-11-01
UTIL;0;caucete;9497;2019-11-01
UTIL;427,32;jose maria moreno tx2;9498;2019-11-01
UTIL;0;franco 5827;9516;2019-11-03
UTIL;0;alberdi tx2;9517;2019-11-03
UTIL;0;peron 3513 tx2;9518;2019-11-03
UTIL;0;lanus tx2;9519;2019-11-03
UTIL;0;julieta lanus tx2;9520;2019-11-03
UTIL;0;rodriguez tx2;9527;2019-11-04
UTIL;0;pellegrini rodriguez;9528;2019-11-04
UTIL;0;moreno tx2;9529;2019-11-04
UTIL;0;yrigoyen paz;9530;2019-11-04
UTIL;0;cordoba tx2;9531;2019-11-04
UTIL;0;rioja 2074;9532;2019-11-04
UTIL;0;cobo tx2;9533;2019-11-04
UTIL;0;noi tx2;9534;2019-11-04
UTIL;0;martin triunvirato;9535;2019-11-04
UTIL;0;la terminal;9536;2019-11-05
UTIL;369,9936;independencia tx2;9537;2019-11-05
UTIL;8140,416;NULL;9553;2019-11-05
UTIL;0;quilmes yrigoyen tx2;9554;2019-11-05
UTIL;0;quilmes tx2;9555;2019-11-05
UTIL;0;choy tx2;9557;2019-11-05
UTIL;0;rivadavia tx2;9558;2019-11-05
UTIL;0;libreria origami;9559;2019-11-05
UTIL;0;perfumeria triunvirato;9561;2019-11-05
UTIL;209,63520000000003;castillo tx2;9562;2019-11-06
UTIL;0;castillo tx2;9572;2019-11-06
UTIL;0;tapia escobar tx2;9573;2019-11-06
UTIL;0;boedo cordoba tx2;9633;2019-11-06
UTIL;0;libreria los primos;9634;2019-11-06
UTIL;0;san isidro tx2;9635;2019-11-06
UTIL;0;avenida de mayo tx2;9636;2019-11-06
UTIL;0;parana adelina;9637;2019-11-06
UTIL;0;beccar tx2;9638;2019-11-06
UTIL;493,32480000000004;santa fe tx2;9639;2019-11-07
UTIL;246,66240000000002;monroe tx2;9641;2019-11-07
UTIL;0;ciudadela tx2;9656;2019-11-07
UTIL;0;pueyrredon tx2;9657;2019-11-07
UTIL;0;katinazca tx2;9658;2019-11-07
UTIL;0;eduardo rivadavia;9659;2019-11-07
UTIL;0;rivadavia 2379 tx2;9660;2019-11-07
UTIL;0;diaz velez 4480;9661;2019-11-07
UTIL;0;beccar tx2;9662;2019-11-08
UTIL;0;boedo cordoba tx2;9663;2019-11-08
UTIL;0;parana adelina;9664;2019-11-08
UTIL;0;avenida de mayo tx2;9665;2019-11-08
UTIL;0;san isidro tx2;9666;2019-11-08
UTIL;0;tapia escobar tx2;9667;2019-11-08
UTIL;0;balcarce ciudad;9668;2019-11-08
UTIL;71725,43900000001;NULL;9669;2019-11-08
UTIL;119816,33040000004;NULL;9670;2019-11-08
UTIL;94658,22720000002;NULL;9671;2019-11-08
UTIL;87318,48960000002;NULL;9672;2019-11-08
UTIL;82878,5664;NULL;9673;2019-11-08
UTIL;114146,78400000001;NULL;9674;2019-11-08
UTIL;64958,93280000002;NULL;9675;2019-11-08
UTIL;142407,24;NULL;9676;2019-11-08
UTIL;0;xeng tx2;9682;2019-11-10
UTIL;0;lopez tx2;9683;2019-11-10
UTIL;0;maipu 24 tx2;9684;2019-11-10
UTIL;0;navarro las heras;9685;2019-11-10
UTIL;0;santa fe 2648;9688;2019-11-11
UTIL;0;diego santa fe;9690;2019-11-11
UTIL;0;veronica tx2;9691;2019-11-11
UTIL;0;juan chivilcoy;9693;2019-11-11
UTIL;0;claypole tx2;9694;2019-11-12
UTIL;2390,8296;varela tx2;9695;2019-11-12
UTIL;2390,8296;varela tx2;9706;2019-11-12
UTIL;0;belgrano tx2;9708;2019-11-12
UTIL;0;alsina tx2;9709;2019-11-12
UTIL;0;CASA CAMI;9710;2019-11-12
UTIL;0;marquez tx2;9711;2019-11-12
UTIL;0;merlo libertador;9712;2019-11-12
UTIL;0;olavarria tx2;9714;2019-11-12
UTIL;0;jonte 2313;9715;2019-11-12
UTIL;0;olivos tx2;9716;2019-11-12
UTIL;0;mitre san martin tx2;9717;2019-11-12
UTIL;0;maipu yerbal tx2;9718;2019-11-12
UTIL;0;yerbal cabildo tx2;9719;2019-11-12
UTIL;50486,03999999999;NULL;9721;2019-11-13
UTIL;1213,32;eva san juan tx2;9723;2019-11-13
UTIL;0;lujan tx2;9729;2019-11-13
UTIL;0;lafenacional;9730;2019-11-13
UTIL;0;lafeluro tx2;9731;2019-11-13
UTIL;0;catan tx2;9732;2019-11-13
UTIL;0;pueyrredon tx2;9733;2019-11-13
UTIL;0;jauretche tx2;9734;2019-11-14
UTIL;0;vergara tx2;9735;2019-11-14
UTIL;0;3 de febrero tx2;9736;2019-11-14
UTIL;2463,1068000000005;carrillo tx2;9738;2019-11-15
UTIL;616,6560000000001;san moron tx2;9739;2019-11-15
UTIL;6003,36;san arieta;9751;2019-11-15
UTIL;6003,36;san arieta;9752;2019-11-15
UTIL;0;congreso coronado tx2;9765;2019-11-18
UTIL;0;america tx2;9766;2019-11-18
UTIL;0;merlo tx2;9767;2019-11-18
UTIL;0;podesta tx2;9768;2019-11-18
UTIL;0;lanuperon tx2;9769;2019-11-18
UTIL;0;lavalle tx2;9780;2019-11-19
UTIL;0;mosconi belgrano tx2;9781;2019-11-19
UTIL;0;peron miguel;9782;2019-11-19
UTIL;0;celina tx2;9783;2019-11-19
UTIL;0;yrigoyen paz;9784;2019-11-19
UTIL;0;moreno tx2;9785;2019-11-20
UTIL;0;martin merlo;9786;2019-11-20
UTIL;0;rodriguez tx2;9787;2019-11-20
UTIL;0;soler tx2;9795;2019-11-20
UTIL;1088,5440000000003;julieta lanus tx2;9796;2019-11-21
UTIL;1194,84;quilmes tx2;9800;2019-11-21
UTIL;0;vicente jose tx2;9806;2019-11-21
UTIL;0;illia santamarina;9807;2019-11-21
UTIL;69,2868;cordoba tx2;9808;2019-11-22
UTIL;0;avellaneda tx2;9823;2019-11-22
UTIL;0;peron 3513 tx2;9824;2019-11-22
UTIL;0;santos tx2;9825;2019-11-22
UTIL;0;cordoba tx2;9826;2019-11-22
UTIL;0;alvear ballester;9827;2019-11-24
UTIL;0;lynmartin tx2;9828;2019-11-24
UTIL;0;kimi tx2;9829;2019-11-24
UTIL;0;marquez tx2;9830;2019-11-24
UTIL;0;san wilde tx2;9831;2019-11-24
UTIL;0;calzada tx2;9832;2019-11-24
UTIL;0;claypole tx2;9833;2019-11-24
UTIL;0;velez sarsfield tx2;9835;2019-11-24
UTIL;35358,02159999999;NULL;9836;2019-11-24
UTIL;0;CASA CAMI;9837;2019-11-24
UTIL;0;santa fe 3480;9839;2019-11-25
UTIL;0;santa fe tx2;9840;2019-11-25
UTIL;0;monroe tx2;9851;2019-11-26
UTIL;0;juramento 1615;9852;2019-11-26
UTIL;0;ciudadela tx2;9853;2019-11-26
UTIL;0;vergara tx2;9854;2019-11-26
UTIL;1384,32;beccar tx2;9857;2019-11-27
UTIL;0;avenida de mayo tx2;9874;2019-11-27
UTIL;0;casares tx2;9875;2019-11-27
UTIL;0;rivadavia 18029;9876;2019-11-27
UTIL;0;marcos paz tx2;9877;2019-11-27
UTIL;0;jhonny grand bourg tx2;9878;2019-11-27
UTIL;0;torcuato tx2;9879;2019-11-27
UTIL;0;grand bourg tx2;9880;2019-11-27
UTIL;0;avellaneda 3431;9881;2019-11-27
UTIL;0;juan mansilla tx2;9882;2019-11-27
UTIL;0;castillo tx2;9893;2019-11-28
UTIL;0;belgrano tx2;9894;2019-11-28
UTIL;0;alsina tx2;9895;2019-11-28
UTIL;0;torcuato tx2;9896;2019-11-28
UTIL;0;independencia tx2;9897;2019-11-28
UTIL;0;mitre 2230 tx2;9898;2019-11-28
UTIL;0;rolon tx2;9899;2019-11-28
UTIL;0;laprida 3744 tx2;9900;2019-11-28
UTIL;0;jose maria moreno tx2;9901;2019-11-28
UTIL;3244,08;vergara tx2;9904;2019-11-29
UTIL;0;asamblea tx2;9910;2019-11-30
UTIL;0;lacroze suarez;9911;2019-11-30
UTIL;0;san juan tx2;9912;2019-11-30
UTIL;0;pueyrredon tx2;9913;2019-11-30
UTIL;0;soler tx2;9914;2019-11-30
UTIL;0;yrigoyen paz;9915;2019-12-01
UTIL;0;la terminal;9916;2019-12-02
UTIL;0;albarellos tx2;9917;2019-12-02
UTIL;0;san fernando tx2;9918;2019-12-02
UTIL;0;colon;9919;2019-12-02
UTIL;88437,6692;NULL;9920;2019-12-03
UTIL;185138,8072;NULL;9921;2019-12-03
UTIL;140667,28400000007;NULL;9922;2019-12-03
UTIL;8504,284800000001;NULL;9923;2019-12-03
UTIL;0;achupallas tx2;9924;2019-12-03
UTIL;0;catan tx2;9925;2019-12-03
UTIL;0;laferrere tx2;9926;2019-12-03
UTIL;0;forest 581 tx2;9927;2019-12-03
UTIL;0;corrientes 2 tx2;9928;2019-12-04
UTIL;0;bingocrovara tx2;9929;2019-12-04
UTIL;0;tapiales tx2;9930;2019-12-04
UTIL;0;san justo tx2;9931;2019-12-04
UTIL;0;moreno tx2;9932;2019-12-04
UTIL;0;merlo tx2;9933;2019-12-04
UTIL;462,4340000000001;moreno tx2;9934;2019-12-05
UTIL;0;rodriguez tx2;9951;2019-12-05
UTIL;0;pellegrini rodriguez;9952;2019-12-05
UTIL;0;xeng tx2;9954;2019-12-05
UTIL;0;martin triunvirato;9955;2019-12-05
UTIL;0;lopez tx2;9956;2019-12-05
UTIL;0;cuenca 3119;9957;2019-12-05
UTIL;0;glew tx2;9971;2019-12-07
UTIL;0;avellaneda 1961;9972;2019-12-07
UTIL;0;josecpaz tx2;9973;2019-12-07
UTIL;0;san arieta;9974;2019-12-07
UTIL;27293,732799999994;NULL;9975;2019-12-08
UTIL;9000;NULL;9976;2019-12-08
UTIL;0;berazategui tx2;9977;2019-12-09
UTIL;0;necochea ciudad;9978;2019-12-09
UTIL;0;avellaneda tx2;9979;2019-12-09
UTIL;0;glew tx2;9980;2019-12-09
UTIL;0;chacarita tx2;9981;2019-12-09
UTIL;0;san wilde tx2;9991;2019-12-10
UTIL;0;lomas yrigoyen;9992;2019-12-10
UTIL;0;boedolomas tx2;9993;2019-12-10
UTIL;0;varela tx2;9994;2019-12-10
UTIL;0;solano tx2;9995;2019-12-10
UTIL;0;varela calzada tx2;9996;2019-12-10
UTIL;0;claypole tx2;9997;2019-12-10
UTIL;0;san martin tx2;10049;2019-12-10
UTIL;0;marquez tx2;10050;2019-12-10
UTIL;0;carrillo tx2;10051;2019-12-10
UTIL;0;mitre san martin tx2;10052;2019-12-10
UTIL;1586,5900000000004;lavalle tx2;10053;2019-12-11
UTIL;339,3348;monroe tx2;10054;2019-12-11
UTIL;0;peron 3513 tx2;10067;2019-12-11
UTIL;0;lanus tx2;10068;2019-12-11
UTIL;0;3 de febrero tx2;10069;2019-12-11
UTIL;0;mosconi tx2;10071;2019-12-11
UTIL;0;big store;10072;2019-12-11
UTIL;0;linazca tx2;10073;2019-12-11
UTIL;0;florida-martin tx2;10074;2019-12-12
UTIL;739,9872;independencia tx2;10075;2019-12-12
UTIL;430,9632000000001;castillo tx2;10093;2019-12-13
UTIL;0;castillo tx2;10100;2019-12-13
UTIL;0;marcos paz 2158;10101;2019-12-13
UTIL;0;marcos paz tx2;10102;2019-12-13
UTIL;0;santa fe 3480;10103;2019-12-15
UTIL;0;diego santa fe;10104;2019-12-15
UTIL;0;santa fe 2648;10105;2019-12-15
UTIL;0;san isidro tx2;10106;2019-12-15
UTIL;0;yrigoyen paz;10107;2019-12-17
UTIL;0;nestor tx2;10108;2019-12-17
UTIL;0;martin merlo;10109;2019-12-17
UTIL;0;ruta 23 tx2;10110;2019-12-17
UTIL;0;el jaguel tx2;10111;2019-12-17
UTIL;0;vicente jose tx2;10112;2019-12-17
UTIL;0;illia santamarina;10113;2019-12-17
UTIL;0;silvio serrano;10114;2019-12-18
UTIL;0;nestor tx2;10115;2019-12-18
UTIL;63,64340000000001;asamblea tx2;10116;2019-12-18
UTIL;172,60800000000003;jose maria moreno tx2;10117;2019-12-18
UTIL;2848,1760000000004;corrientes 2 tx2;10120;2019-12-18
UTIL;0;san fernando tx2;10133;2019-12-18
UTIL;0;asamblea tx2;10134;2019-12-18
UTIL;0;alberdi tx2;10135;2019-12-19
UTIL;0;pueyrredon tx2;10136;2019-12-19
UTIL;0;beiro 4285 tx2;10137;2019-12-19
UTIL;0;casares tx2;10138;2019-12-19
UTIL;42761,4;NULL;10139;2019-12-19
UTIL;277,93600000000004;san justo tx2;10141;2019-12-19
UTIL;0;CASA CAMI;10155;2019-12-19
UTIL;0;rodriguez tx2;10156;2019-12-19
UTIL;0;moreno tx2;10157;2019-12-19
UTIL;0;santos tx2;10158;2019-12-19
UTIL;0;balcarce ciudad;10159;2019-12-19
UTIL;0;san justo tx2;10160;2019-12-19
UTIL;0;laferrere tx2;10161;2019-12-19
UTIL;0;catan tx2;10162;2019-12-19
UTIL;0;illia murguiondo;10163;2019-12-19
UTIL;0;el jaguel tx2;10164;2019-12-20
UTIL;0;illia santamarina;10165;2019-12-20
UTIL;0;vicente jose tx2;10166;2019-12-20
UTIL;0;ruta 23 tx2;10167;2019-12-20
UTIL;98787,45600000003;NULL;10168;2019-12-20
UTIL;130237,74720000006;NULL;10169;2019-12-20
UTIL;132781,76640000002;NULL;10170;2019-12-20
UTIL;30969,0072;NULL;10171;2019-12-20
UTIL;46741,56780000001;NULL;10172;2019-12-20
UTIL;24118,406800000008;NULL;10173;2019-12-20
UTIL;38278,619600000005;NULL;10174;2019-12-20
UTIL;0;liniers tx2;10177;2019-12-21
UTIL;0;eva san juan tx2;10178;2019-12-21
UTIL;0;ort tx2;10179;2019-12-21
UTIL;0;juan cesar;10180;2019-12-21
UTIL;0;kimi tx2;10181;2019-12-21
UTIL;0;rivadavia tx2;10182;2019-12-21
UTIL;0;carrillo tx2;10183;2019-12-24
UTIL;0;mitre san martin tx2;10184;2019-12-24
UTIL;0;estrada tx2;10185;2019-12-24
UTIL;0;beiro 4285 tx2;10186;2019-12-25
UTIL;0;maipu 24 tx2;10187;2019-12-26
UTIL;0;lopez tx2;10188;2019-12-26
UTIL;0;maipu yerbal tx2;10189;2019-12-26
UTIL;0;olivos tx2;10190;2019-12-26
UTIL;0;beccar tx2;10191;2019-12-26
UTIL;0;berazategui tx2;10194;2019-12-26
UTIL;6090;NULL;10203;2019-12-27
UTIL;0;jauretche tx2;10205;2019-12-27
UTIL;0;hurlingham tx2;10206;2019-12-27
UTIL;0;palomar;10207;2019-12-27
UTIL;0;avellaneda tx2;10209;2019-12-27
UTIL;9781,560000000001;NULL;10210;2019-12-28
UTIL;0;yrigoyen paz;10212;2020-01-10
UTIL;0;meeks tx2;10213;2020-01-10
UTIL;0;pellegrini lomas;10214;2020-01-10
UTIL;0;cabildo 3520;10215;2020-01-11
UTIL;0;3 de febrero tx2;10216;2020-01-11
UTIL;0;ciudadela tx2;10217;2020-01-11
UTIL;0;avellaneda 3431;10218;2020-01-11
UTIL;0;boedo cordoba tx2;10219;2020-01-12
UTIL;0;eduardo rivadavia;10220;2020-01-12
UTIL;0;lavalle tx2;10221;2020-01-12
UTIL;0;soler tx2;10222;2020-01-12
UTIL;0;marcos paz tx2;10224;2020-01-12
UTIL;0;merlo libertador;10225;2020-01-12
UTIL;0;cordoba tx2;10226;2020-01-12
UTIL;0;berazategui tx2;10227;2020-01-12
UTIL;0;saladillo tx2;10228;2020-01-12
UTIL;0;tapia escobar tx2;10229;2020-01-12
UTIL;0;belgrano tx2;10230;2020-01-12
UTIL;0;tapia escobar tx2;10231;2020-01-13
UTIL;25483,44;NULL;10233;2020-01-13
UTIL;0;saladillo tx2;10235;2020-01-13
UTIL;0;lanus tx2;10237;2020-01-13
UTIL;0;bocuzzi tx2;10238;2020-01-14
UTIL;0;varela calzada tx2;10239;2020-01-14
UTIL;0;claypole tx2;10240;2020-01-14
UTIL;0;galicia tx2;10241;2020-01-14
UTIL;0;chacarita tx2;10244;2020-01-14
UTIL;0;diaz velez 4480;10245;2020-01-14
UTIL;0;veronica tx2;10246;2020-01-14
UTIL;0;moreno nemesio;10247;2020-01-14
UTIL;0;moreno tx2;10248;2020-01-14
UTIL;0;moreno mitre tx2;10249;2020-01-14
UTIL;0;mercedes tx2;10250;2020-01-14
UTIL;0;illia arieta tx2;10266;2020-01-15
UTIL;0;illia tx2;10267;2020-01-15
UTIL;0;san justo tx2;10268;2020-01-15
UTIL;0;bingocrovara tx2;10269;2020-01-15
UTIL;0;alsina tx2;10270;2020-01-15
UTIL;0;belgrano tx2;10271;2020-01-15
UTIL;0;san wilde tx2;10272;2020-01-15
UTIL;0;perfumeria triunvirato;10273;2020-01-16
UTIL;0;martin triunvirato;10274;2020-01-16
UTIL;0;choy tx2;10275;2020-01-16
UTIL;0;quilmes tx2;10276;2020-01-16
UTIL;0;estrada santa fe tx2;10277;2020-01-16
UTIL;0;san arieta;10292;2020-01-17
UTIL;0;marquez tx2;10293;2020-01-17
UTIL;0;san moron tx2;10294;2020-01-17
UTIL;0;lacroze suarez;10295;2020-01-17
UTIL;0;santa fe tx2;10297;2020-01-17
UTIL;0;pto lacroze;10298;2020-01-17
UTIL;0;asamblea tx2;10299;2020-01-17
UTIL;0;santos tx2;10300;2020-01-17
UTIL;0;villegas tx2;10312;2020-01-17
UTIL;0;cabildo 1757;10313;2020-01-17
UTIL;0;xeng tx2;10314;2020-01-17
UTIL;0;maipu 24 tx2;10315;2020-01-17
UTIL;0;santa fe 2553;10316;2020-01-17
UTIL;0;jose maria moreno tx2;10317;2020-01-18
UTIL;0;tapiales tx2;10318;2020-01-18
UTIL;0;castillo tx2;10327;2020-01-20
UTIL;0;rodriguez tx2;10328;2020-01-20
UTIL;0;pellegrini rodriguez;10329;2020-01-20
UTIL;0;DOLORES PCIA,;10330;2020-01-20
UTIL;0;tapia escobar tx2;10331;2020-01-20
UTIL;0;necochea ciudad;10332;2020-01-20
UTIL;0;CASA CAMI;10333;2020-01-20
UTIL;0;beiro 4285 tx2;10334;2020-01-20
UTIL;0;illia arieta tx2;10335;2020-01-20
UTIL;0;illia tx2;10336;2020-01-20
UTIL;0;bingocrovara tx2;10337;2020-01-20
UTIL;0;san arieta;10338;2020-01-20
UTIL;0;cesar;10339;2020-01-20
UTIL;0;diego santa fe;10340;2020-01-20
UTIL;0;yrigoyen paz;10341;2020-01-20
UTIL;0;lujan tx2;10342;2020-01-21
UTIL;0;rivadavia tx2;10353;2020-01-21
UTIL;0;luis lavalle tx2;10354;2020-01-21
UTIL;0;santa fe 3480;10355;2020-01-21
UTIL;0;gaona 2665 tx2;10356;2020-01-21
UTIL;0;pueyrredon tx2;10366;2020-01-22
UTIL;0;rosas 19784;10367;2020-01-22
UTIL;0;illia murguiondo;10368;2020-01-22
UTIL;0;lafeluro tx2;10369;2020-01-22
UTIL;74563,94160000002;NULL;10371;2020-01-23
UTIL;96279,4896;NULL;10372;2020-01-23
UTIL;106521,408;NULL;10373;2020-01-23
UTIL;83550,86760000001;NULL;10374;2020-01-23
UTIL;20234,111999999997;NULL;10375;2020-01-23
UTIL;24650,0348;NULL;10376;2020-01-23
UTIL;0;san fernando tx2;10392;2020-01-23
UTIL;0;gaona 2665 tx2;10393;2020-01-24
UTIL;0;carrillo tx2;10394;2020-01-24
UTIL;0;san martin tx2;10395;2020-01-24
UTIL;0;constituyentes tx2;10396;2020-01-24
UTIL;0;peron 3513 tx2;10397;2020-01-24
UTIL;0;lacroze suarez;10400;2020-01-25
UTIL;0;merlo tx2;10403;2020-01-25
UTIL;0;rivadavia 18029;10404;2020-01-25
UTIL;0;velez sarsfield tx2;10405;2020-01-25
UTIL;0;avenida de mayo tx2;10406;2020-01-25
UTIL;0;independencia tx2;10407;2020-01-25
UTIL;0;estrada tx2;10408;2020-01-25
UTIL;0;laprida 3744 tx2;10409;2020-01-25
UTIL;0;rolon tx2;10410;2020-01-25
UTIL;0;mitre 2230 tx2;10411;2020-01-25
UTIL;0;CAMPANA;10412;2020-01-26
UTIL;0;riva 7579 tx2;10413;2020-01-27
UTIL;0;corrientes 2 tx2;10414;2020-01-27
UTIL;0;olivos tx2;10415;2020-01-28
UTIL;0;zarate independencia tx2;10416;2020-01-28
UTIL;0;laferrere tx2;10417;2020-01-28
UTIL;0;san isidro tx2;10428;2020-01-28
UTIL;0;torcuato tx2;10429;2020-01-28
UTIL;0;juan mansilla tx2;10430;2020-01-28
UTIL;0;avellaneda 1961;10431;2020-01-28
UTIL;10648,921799999998;lanus tx2;10433;2020-01-29
UTIL;0;belgrano tx2;10445;2020-01-29
UTIL;0;avellaneda tx2;10446;2020-01-29
UTIL;0;matias peroni;10447;2020-01-29
UTIL;0;soler tx2;10456;2020-01-30
UTIL;0;CASA CAMI;10457;2020-01-30
UTIL;0;pilar rivadavia tx2;10458;2020-01-30
UTIL;0;martin 2521 tx2;10459;2020-01-30
UTIL;0;vergara tx2;10460;2020-01-30
UTIL;0;podesta tx2;10461;2020-01-30
UTIL;0;mitre 2230 tx2;10462;2020-01-30
UTIL;0;san isidro tx2;10465;2020-01-31
UTIL;0;pacheco tx2;10466;2020-01-31
UTIL;0;congreso coronado tx2;10467;2020-01-31
UTIL;0;jauretche tx2;10468;2020-01-31
UTIL;660,6200000000001;lavalle tx2;10469;2020-01-31
UTIL;44140,799999999996;NULL;10477;2020-01-31
UTIL;0;monroe tx2;10480;2020-01-31
UTIL;0;yerbal cabildo tx2;10481;2020-01-31
UTIL;0;lynmartin tx2;10483;2020-01-31
UTIL;0;marcos paz tx2;10484;2020-01-31
UTIL;0;CAMPANA;10485;2020-02-01
UTIL;0;marcos paz 2158;10486;2020-02-02
UTIL;0;campana merlo;10488;2020-02-03
UTIL;189514,80000000002;NULL;10489;2020-02-03
UTIL;0;centenario 234 tx2;10490;2020-02-03
UTIL;0;avellaneda 1961;10491;2020-02-03
UTIL;0;balbin miguel;10492;2020-02-03
UTIL;0;crovara 1423 tx2;10493;2020-02-03
UTIL;111185,1184;NULL;10494;2020-02-04
UTIL;58240,3462;NULL;10495;2020-02-04
UTIL;155623,7208;NULL;10496;2020-02-04
UTIL;42476,253600000004;NULL;10497;2020-02-04
UTIL;37984,780000000006;NULL;10498;2020-02-04
UTIL;0;calzada tx2;10508;2020-02-04
UTIL;0;la terminal;10509;2020-02-04
UTIL;0;CASA CAMI;10510;2020-02-04
UTIL;0;banfield tx2;10511;2020-02-04
UTIL;0;lomas yrigoyen;10512;2020-02-04
UTIL;0;nico lomas tx2;10513;2020-02-04
UTIL;0;casares tx2;10514;2020-02-05
UTIL;0;avellaneda tx2;10525;2020-02-05
UTIL;0;jhonny grand bourg tx2;10526;2020-02-05
UTIL;0;lacroze suarez;10527;2020-02-05
UTIL;0;pueyrredon tx2;10528;2020-02-05
UTIL;0;jose maria moreno tx2;10529;2020-02-06
UTIL;1002,0312000000001;quilmes tx2;10530;2020-02-06
UTIL;1002,0312000000001;quilmes tx2;10531;2020-02-06
UTIL;0;alsina tx2;10540;2020-02-06
UTIL;0;zarate independencia tx2;10541;2020-02-06
UTIL;11137,392000000002;NULL;10542;2020-02-06
UTIL;19748;NULL;10544;2020-02-07
UTIL;0;zarate independencia tx2;10551;2020-02-07
UTIL;0;lucas castillo tx2;10554;2020-02-09
UTIL;0;san arieta;10555;2020-02-09
UTIL;0;cecilia tx2;10556;2020-02-09
UTIL;0;asamblea tx2;10557;2020-02-09
UTIL;0;vergara tx2;10558;2020-02-09
UTIL;0;catan tx2;10559;2020-02-10
UTIL;0;pueyrredon tx2;10560;2020-02-10
UTIL;0;david;10562;2020-02-10
UTIL;0;america tx2;10563;2020-02-10
UTIL;0;libreria origami;10564;2020-02-11
UTIL;0;libreria los primos;10565;2020-02-11
UTIL;456,29760000000005;estrada tx2;10581;2020-02-12
UTIL;1385,736;mitre 2230 tx2;10582;2020-02-12
UTIL;0;jhonny grand bourg tx2;10599;2020-02-12
UTIL;0;lacroze suarez;10600;2020-02-12
UTIL;0;vergara tx2;10601;2020-02-12
UTIL;0;mercedes tx2;10602;2020-02-12
UTIL;0;berazategui tx2;10603;2020-02-12
UTIL;0;merlo tx2;10604;2020-02-12
UTIL;0;rodriguez tx2;10605;2020-02-12
UTIL;0;pellegrini rodriguez;10606;2020-02-12
UTIL;0;3 de febrero tx2;10607;2020-02-12
UTIL;0;carrillo tx2;10608;2020-02-12
UTIL;0;san martin tx2;10609;2020-02-12
UTIL;0;lacroze suarez;10610;2020-02-12
UTIL;0;yrigoyen paz;10611;2020-02-12
UTIL;0;gaona 2665 tx2;10612;2020-02-12
UTIL;0;nestor tx2;10613;2020-02-12
UTIL;7943,22;lacroze suarez;10615;2020-02-13
